ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-11,13629.184021485726,12375.348263464919,14712.7592006779,13629.184021485726,13629.184021485726,-64.33846351415123,-64.33846351415123,-64.33846351415123,14.000893596243728,14.000893596243728,14.000893596243728,-78.33935711039496,-78.33935711039496,-78.33935711039496,0.0,0.0,0.0,13564.845557971574
2023-01-12,13628.921387374472,12404.77064766542,14954.699059580249,13628.921387374472,13628.921387374472,5.34550986199915,5.34550986199915,5.34550986199915,80.91051298003332,80.91051298003332,80.91051298003332,-75.56500311803417,-75.56500311803417,-75.56500311803417,0.0,0.0,0.0,13634.266897236472
2023-01-13,13628.65875326322,12293.702659464423,14876.337405711045,13628.65875326322,13628.65875326322,-35.863492276338185,-35.863492276338185,-35.863492276338185,38.071969624951954,38.071969624951954,38.071969624951954,-73.93546190129015,-73.93546190129015,-73.93546190129015,0.0,0.0,0.0,13592.795260986883
2023-01-14,13628.39611915197,12126.761514683289,14762.80588696046,13628.39611915197,13628.39611915197,-187.96143444482797,-187.96143444482797,-187.96143444482797,-114.61800122525867,-114.61800122525867,-114.61800122525867,-73.34343321956928,-73.34343321956928,-73.34343321956928,0.0,0.0,0.0,13440.434684707143
2023-01-15,13628.133485040718,12368.141022628452,14956.14952433368,13628.133485040718,13628.133485040718,-38.64140571752113,-38.64140571752113,-38.64140571752113,35.01398845770487,35.01398845770487,35.01398845770487,-73.65539417522601,-73.65539417522601,-73.65539417522601,0.0,0.0,0.0,13589.492079323198
2023-01-16,13627.870850929467,12161.739843244994,14616.82763418156,13627.870850929467,13627.870850929467,-211.1452349833062,-211.1452349833062,-211.1452349833062,-136.43076967920578,-136.43076967920578,-136.43076967920578,-74.71446530410043,-74.71446530410043,-74.71446530410043,0.0,0.0,0.0,13416.72561594616
2023-01-17,13627.608216818213,12358.138099989827,14926.544683269278,13627.608216818213,13627.608216818213,6.707780633322185,6.707780633322185,6.707780633322185,83.05140624543577,83.05140624543577,83.05140624543577,-76.3436256121136,-76.3436256121136,-76.3436256121136,0.0,0.0,0.0,13634.315997451535
2023-01-18,13627.345582706961,12323.791830939257,14876.464330848885,13627.345582706961,13627.345582706961,-64.34834664209555,-64.34834664209555,-64.34834664209555,14.0008935964121,14.0008935964121,14.0008935964121,-78.34924023850765,-78.34924023850765,-78.34924023850765,0.0,0.0,0.0,13562.997236064866
2023-01-19,13627.082948595711,12316.488347495242,15010.060072521495,13627.082948595711,13627.082948595711,0.38564999885291756,0.38564999885291756,0.38564999885291756,80.91051298053844,80.91051298053844,80.91051298053844,-80.52486298168553,-80.52486298168553,-80.52486298168553,0.0,0.0,0.0,13627.468598594563
2023-01-20,13626.82031448446,12285.480211370674,14926.201722863025,13626.82031448446,13626.82031448446,-44.58330425123727,-44.58330425123727,-44.58330425123727,38.07196962504756,38.07196962504756,38.07196962504756,-82.65527387628484,-82.65527387628484,-82.65527387628484,0.0,0.0,0.0,13582.237010233222
2023-01-21,13626.557680373206,12125.30231117014,14760.988563855788,13626.557680373206,13626.557680373206,-199.1387105085799,-199.1387105085799,-199.1387105085799,-114.61800122588143,-114.61800122588143,-114.61800122588143,-84.52070928269843,-84.52070928269843,-84.52070928269843,0.0,0.0,0.0,13427.418969864626
2023-01-22,13626.295046261954,12246.671021420523,14785.663960239524,13626.295046261954,13626.295046261954,-50.887250053257105,-50.887250053257105,-50.887250053257105,35.01398845776079,35.01398845776079,35.01398845776079,-85.9012385110179,-85.9012385110179,-85.9012385110179,0.0,0.0,0.0,13575.407796208696
2023-01-23,13626.032412150704,12025.464202962676,14603.01577883435,13626.032412150704,13626.032412150704,-223.01200658547555,-223.01200658547555,-223.01200658547555,-136.4307696790907,-136.4307696790907,-136.4307696790907,-86.58123690638486,-86.58123690638486,-86.58123690638486,0.0,0.0,0.0,13403.020405565228
2023-01-24,13625.769778039452,12175.821151645114,15053.038947916006,13625.769778039452,13625.769778039452,-3.3024944305008628,-3.3024944305008628,-3.3024944305008628,83.0514062457679,83.0514062457679,83.0514062457679,-86.35390067626875,-86.35390067626875,-86.35390067626875,0.0,0.0,0.0,13622.46728360895
2023-01-25,13625.5071439282,12277.06936536942,14881.398502076203,13625.5071439282,13625.5071439282,-71.0248501337103,-71.0248501337103,-71.0248501337103,14.00089359599166,14.00089359599166,14.00089359599166,-85.02574372970196,-85.02574372970196,-85.02574372970196,0.0,0.0,0.0,13554.48229379449
2023-01-26,13625.244509816946,12359.623578805213,14910.419365104171,13625.244509816946,13625.244509816946,-1.510498674004939,-1.510498674004939,-1.510498674004939,80.91051298035313,80.91051298035313,80.91051298035313,-82.42101165435807,-82.42101165435807,-82.42101165435807,0.0,0.0,0.0,13623.734011142942
2023-01-27,13624.981875705695,12365.372464556656,14863.560838576659,13624.981875705695,13624.981875705695,-40.31397335041916,-40.31397335041916,-40.31397335041916,38.0719696247829,38.0719696247829,38.0719696247829,-78.38594297520206,-78.38594297520206,-78.38594297520206,0.0,0.0,0.0,13584.667902355275
2023-01-28,13624.719241594445,12136.334898504705,14763.29796840765,13624.719241594445,13624.719241594445,-187.41080455466025,-187.41080455466025,-187.41080455466025,-114.61800122540937,-114.61800122540937,-114.61800122540937,-72.79280332925086,-72.79280332925086,-72.79280332925086,0.0,0.0,0.0,13437.308437039785
2023-01-29,13624.456607483193,12278.402715125112,14902.16325118997,13624.456607483193,13624.456607483193,-30.52962606311558,-30.52962606311558,-30.52962606311558,35.01398845781671,35.01398845781671,35.01398845781671,-65.54361452093228,-65.54361452093228,-65.54361452093228,0.0,0.0,0.0,13593.926981420078
2023-01-30,13624.193973371941,12108.876266679306,14699.618678739254,13624.193973371941,13624.193973371941,-193.0042676092308,-193.0042676092308,-193.0042676092308,-136.4307696791334,-136.4307696791334,-136.4307696791334,-56.57349793009742,-56.57349793009742,-56.57349793009742,0.0,0.0,0.0,13431.18970576271
2023-01-31,13623.931339260687,12399.281630637834,14919.944720738302,13623.931339260687,13623.931339260687,37.19785545215202,37.19785545215202,37.19785545215202,83.05140624572947,83.05140624572947,83.05140624572947,-45.853550793577455,-45.853550793577455,-45.853550793577455,0.0,0.0,0.0,13661.12919471284
2023-02-01,13623.668705149437,12333.565026067186,14979.006321054128,13623.668705149437,13623.668705149437,-19.392281189748,-19.392281189748,-19.392281189748,14.000893595970958,14.000893595970958,14.000893595970958,-33.39317478571896,-33.39317478571896,-33.39317478571896,0.0,0.0,0.0,13604.276423959689
2023-02-02,13623.562877846498,12386.701631046388,14947.235649819562,13623.562877846498,13623.562877846498,61.66873360914446,61.66873360914446,61.66873360914446,80.91051298016781,80.91051298016781,80.91051298016781,-19.241779371023352,-19.241779371023352,-19.241779371023352,0.0,0.0,0.0,13685.231611455642
2023-02-03,13623.457050543557,12223.018041159981,14878.24419360997,13623.457050543557,13623.457050543557,34.5821818081733,34.5821818081733,34.5821818081733,38.07196962553386,38.07196962553386,38.07196962553386,-3.4897878173605528,-3.4897878173605528,-3.4897878173605528,0.0,0.0,0.0,13658.03923235173
2023-02-04,13623.351223240616,12163.065438128839,14802.640431082878,13623.351223240616,13623.351223240616,-100.88688291823554,-100.88688291823554,-100.88688291823554,-114.61800122603212,-114.61800122603212,-114.61800122603212,13.73111830779658,13.73111830779658,13.73111830779658,0.0,0.0,0.0,13522.46434032238
2023-02-05,13623.245395937674,12371.734244708585,14963.489733884668,13623.245395937674,13623.245395937674,67.26255826136394,67.26255826136394,67.26255826136394,35.01398845764424,35.01398845764424,35.01398845764424,32.24856980371969,32.24856980371969,32.24856980371969,0.0,0.0,0.0,13690.507954199038
2023-02-06,13623.139568634735,12298.074908727482,14807.856690791192,13623.139568634735,13623.139568634735,-84.57983346554325,-84.57983346554325,-84.57983346554325,-136.4307696790972,-136.4307696790972,-136.4307696790972,51.85093621355396,51.85093621355396,51.85093621355396,0.0,0.0,0.0,13538.559735169192
2023-02-07,13623.033741331796,12475.02717735302,15062.898787115468,13623.033741331796,13623.033741331796,155.34103915362354,155.34103915362354,155.34103915362354,83.05140624580865,83.05140624580865,83.05140624580865,72.28963290781489,72.28963290781489,72.28963290781489,0.0,0.0,0.0,13778.37478048542
2023-02-08,13622.927914028855,12345.441727169858,15026.288050198113,13622.927914028855,13622.927914028855,107.28320968626805,107.28320968626805,107.28320968626805,14.000893595550503,14.000893595550503,14.000893595550503,93.28231609071753,93.28231609071753,93.28231609071753,0.0,0.0,0.0,13730.211123715122
2023-02-09,13622.822086725915,12482.513315089825,15196.306984404724,13622.822086725915,13622.822086725915,195.42746623654398,195.42746623654398,195.42746623654398,80.91051297998249,80.91051297998249,80.91051297998249,114.51695325656148,114.51695325656148,114.51695325656148,0.0,0.0,0.0,13818.24955296246
2023-02-10,13622.716259422974,12532.498863776356,15097.301700141235,13622.716259422974,13622.716259422974,173.72870507334744,173.72870507334744,173.72870507334744,38.071969624974116,38.071969624974116,38.071969624974116,135.65673544837335,135.65673544837335,135.65673544837335,0.0,0.0,0.0,13796.44496449632
2023-02-11,13622.610432120033,12400.851885031429,14918.67024044967,13622.610432120033,13622.610432120033,41.7277742861002,41.7277742861002,41.7277742861002,-114.61800122567406,-114.61800122567406,-114.61800122567406,156.34577551177426,156.34577551177426,156.34577551177426,0.0,0.0,0.0,13664.338206406133
2023-02-12,13622.504604817093,12547.732467755863,15120.936218059325,13622.504604817093,13622.504604817093,211.22950243100894,211.22950243100894,211.22950243100894,35.013988457678515,35.013988457678515,35.013988457678515,176.21551397333042,176.21551397333042,176.21551397333042,0.0,0.0,0.0,13833.734107248103
2023-02-13,13622.398777514154,12490.326186574099,14966.90312845966,13622.398777514154,13622.398777514154,58.460962170295716,58.460962170295716,58.460962170295716,-136.430769679061,-136.430769679061,-136.430769679061,194.89173184935674,194.89173184935674,194.89173184935674,0.0,0.0,0.0,13680.859739684449
2023-02-14,13622.292950211213,12685.954779931022,15184.009482105641,13622.292950211213,13622.292950211213,295.0534545353715,295.0534545353715,295.0534545353715,83.05140624502911,83.05140624502911,83.05140624502911,212.0020482903424,212.0020482903424,212.0020482903424,0.0,0.0,0.0,13917.346404746584
2023-02-15,13622.187122908274,12694.089030173798,15143.120151758952,13622.187122908274,13622.187122908274,241.18465477814752,241.18465477814752,241.18465477814752,14.000893596307687,14.000893596307687,14.000893596307687,227.18376118183983,227.18376118183983,227.18376118183983,0.0,0.0,0.0,13863.371777686421
2023-02-16,13622.081295605332,12767.693851795668,15258.760818863775,13622.081295605332,13622.081295605332,321.002384354891,321.002384354891,321.002384354891,80.91051298048762,80.91051298048762,80.91051298048762,240.09187137440335,240.09187137440335,240.09187137440335,0.0,0.0,0.0,13943.083679960224
2023-02-17,13621.975468302391,12613.699619070783,15173.270404210536,13621.975468302391,13621.975468302391,288.4790863868253,288.4790863868253,288.4790863868253,38.07196962506972,38.07196962506972,38.07196962506972,250.40711676175556,250.40711676175556,250.40711676175556,0.0,0.0,0.0,13910.454554689217
2023-02-18,13621.869640999452,12431.014491852171,15064.491101699428,13621.869640999452,13621.869640999452,143.22583038059938,143.22583038059938,143.22583038059938,-114.61800122531595,-114.61800122531595,-114.61800122531595,257.84383160591534,257.84383160591534,257.84383160591534,0.0,0.0,0.0,13765.095471380051
2023-02-19,13621.763813696512,12581.395643215817,15311.691333317613,13621.763813696512,13621.763813696512,297.1714283344322,297.1714283344322,297.1714283344322,35.01398845750604,35.01398845750604,35.01398845750604,262.15743987692616,262.15743987692616,262.15743987692616,0.0,0.0,0.0,13918.935242030944
2023-02-20,13621.657986393571,12364.375125631594,15001.610745486729,13621.657986393571,13621.657986393571,126.7206197094866,126.7206197094866,126.7206197094866,-136.43076967902482,-136.43076967902482,-136.43076967902482,263.1513893885114,263.1513893885114,263.1513893885114,0.0,0.0,0.0,13748.378606103059
2023-02-21,13621.552159090632,12690.319509646162,15230.099795809088,13621.552159090632,13621.552159090632,343.73474277253206,343.73474277253206,343.73474277253206,83.05140624536125,83.05140624536125,83.05140624536125,260.6833365271708,260.6833365271708,260.6833365271708,0.0,0.0,0.0,13965.286901863165
2023-02-22,13621.44633178769,12637.891243044252,15263.284020391091,13621.44633178769,13621.44633178769,268.6712931954202,268.6712931954202,268.6712931954202,14.000893595887247,14.000893595887247,14.000893595887247,254.670399599533,254.670399599533,254.670399599533,0.0,0.0,0.0,13890.117624983111
2023-02-23,13621.34050448475,12615.55519664071,15271.254073375889,13621.34050448475,13621.34050448475,326.00382532222636,326.00382532222636,326.00382532222636,80.91051298045733,80.91051298045733,80.91051298045733,245.09331234176904,245.09331234176904,245.09331234176904,0.0,0.0,0.0,13947.344329806976
2023-02-24,13621.234677181808,12616.170206717628,15219.015686659124,13621.234677181808,13621.234677181808,270.07129748457965,270.07129748457965,270.07129748457965,38.07196962546041,38.07196962546041,38.07196962546041,231.9993278591192,231.9993278591192,231.9993278591192,0.0,0.0,0.0,13891.305974666388
2023-02-25,13621.12884987887,12426.295367213708,14920.714591825257,13621.12884987887,13621.12884987887,100.88574573240622,100.88574573240622,100.88574573240622,-114.61800122593871,-114.61800122593871,-114.61800122593871,215.50374695834495,215.50374695834495,215.50374695834495,0.0,0.0,0.0,13722.014595611277
2023-02-26,13621.032668450094,12551.981103943399,15142.679916131237,13621.032668450094,13621.032668450094,230.80396155521038,230.80396155521038,230.80396155521038,35.01398845779036,35.01398845779036,35.01398845779036,195.78997309742002,195.78997309742002,195.78997309742002,0.0,0.0,0.0,13851.836630005304
2023-02-27,13620.936487021321,12386.026289327905,14882.258440713991,13620.936487021321,13620.936487021321,36.677258775057815,36.677258775057815,36.677258775057815,-136.4307696790675,-136.4307696790675,-136.4307696790675,173.10802845412533,173.10802845412533,173.10802845412533,0.0,0.0,0.0,13657.61374579638
2023-02-28,13620.840305592545,12490.158339428277,15185.703311082527,13620.840305592545,13620.840305592545,230.82290745831938,230.82290745831938,230.82290745831938,83.05140624506988,83.05140624506988,83.05140624506988,147.77150121324948,147.77150121324948,147.77150121324948,0.0,0.0,0.0,13851.663213050864
2023-03-01,13620.74412416377,12454.57779272259,15040.686966099713,13620.74412416377,13620.74412416377,134.1538258486407,134.1538258486407,134.1538258486407,14.000893595466799,14.000893595466799,14.000893595466799,120.15293225317392,120.15293225317392,120.15293225317392,0.0,0.0,0.0,13754.89795001241
2023-03-02,13620.647942734993,12526.678963452016,15129.890786772545,13620.647942734993,13620.647942734993,171.58820203486897,171.58820203486897,171.58820203486897,80.91051298096245,80.91051298096245,80.91051298096245,90.67768905390656,90.67768905390656,90.67768905390656,0.0,0.0,0.0,13792.236144769862
2023-03-03,13620.551761306218,12490.886839279421,15033.112100063925,13620.551761306218,13620.551761306218,97.8883844307978,97.8883844307978,97.8883844307978,38.071969625556015,38.071969625556015,38.071969625556015,59.816414805241784,59.816414805241784,59.816414805241784,0.0,0.0,0.0,13718.440145737017
2023-03-04,13620.455579877444,12226.055877612129,14729.387701092324,13620.455579877444,13620.455579877444,-86.54182092658657,-86.54182092658657,-86.54182092658657,-114.61800122558064,-114.61800122558064,-114.61800122558064,28.07618029899407,28.07618029899407,28.07618029899407,0.0,0.0,0.0,13533.913758950857
2023-03-05,13620.359398448667,12369.428766657045,14963.164144381684,13620.359398448667,13620.359398448667,31.004492569601997,31.004492569601997,31.004492569601997,35.013988457617906,35.013988457617906,35.013988457617906,-4.0094958880159055,-4.0094958880159055,-4.0094958880159055,0.0,0.0,0.0,13651.363891018269
2023-03-06,13620.263217019894,12120.813063525167,14718.322031217014,13620.263217019894,13620.263217019894,-172.32232796214896,-172.32232796214896,-172.32232796214896,-136.43076967913174,-136.43076967913174,-136.43076967913174,-35.8915582830172,-35.8915582830172,-35.8915582830172,0.0,0.0,0.0,13447.940889057745
2023-03-07,13620.167035591117,12436.116019913674,14986.93561010117,13620.167035591117,13620.167035591117,16.034381670397746,16.034381670397746,16.034381670397746,83.05140624540202,83.05140624540202,83.05140624540202,-67.01702457500427,-67.01702457500427,-67.01702457500427,0.0,0.0,0.0,13636.201417261515
2023-03-08,13620.070854162343,12235.75446608157,14786.105015949532,13620.070854162343,13620.070854162343,-82.84014297356204,-82.84014297356204,-82.84014297356204,14.000893596223975,14.000893596223975,14.000893596223975,-96.84103656978603,-96.84103656978603,-96.84103656978603,0.0,0.0,0.0,13537.23071118878
2023-03-09,13619.974672733568,12238.598123441541,14860.009715476746,13619.974672733568,13619.974672733568,-43.92856020975775,-43.92856020975775,-43.92856020975775,80.91051298008666,80.91051298008666,80.91051298008666,-124.83907318984441,-124.83907318984441,-124.83907318984441,0.0,0.0,0.0,13576.04611252381
2023-03-10,13619.878491304793,12234.657135750329,14837.616198454678,13619.878491304793,13619.878491304793,-112.44706305266924,-112.44706305266924,-112.44706305266924,38.07196962565162,38.07196962565162,38.07196962565162,-150.51903267832085,-150.51903267832085,-150.51903267832085,0.0,0.0,0.0,13507.431428252125
2023-03-11,13619.782309876016,12011.759516012644,14502.936774950063,13619.782309876016,13619.782309876016,-288.05088561027895,-288.05088561027895,-288.05088561027895,-114.61800122559897,-114.61800122559897,-114.61800122559897,-173.43288438467997,-173.43288438467997,-173.43288438467997,0.0,0.0,0.0,13331.731424265738
2023-03-12,13619.686128447242,12228.197153224404,14788.904477911792,13619.686128447242,13619.686128447242,-158.17360292714363,-158.17360292714363,-158.17360292714363,35.01398845744542,35.01398845744542,35.01398845744542,-193.18759138458904,-193.18759138458904,-193.18759138458904,0.0,0.0,0.0,13461.512525520098
2023-03-13,13619.589947018467,12112.820822417369,14576.158737743397,13619.589947018467,13619.589947018467,-345.8857836513989,-345.8857836513989,-345.8857836513989,-136.43076967909553,-136.43076967909553,-136.43076967909553,-209.4550139723034,-209.4550139723034,-209.4550139723034,0.0,0.0,0.0,13273.704163367067
2023-03-14,13619.49376558969,12146.266416915469,14836.050112725643,13619.49376558969,13619.49376558969,-138.92911453580777,-138.92911453580777,-138.92911453580777,83.05140624536358,83.05140624536358,83.05140624536358,-221.98052078117135,-221.98052078117135,-221.98052078117135,0.0,0.0,0.0,13480.564651053883
2023-03-15,13619.397584160917,12105.791455972832,14786.352395855356,13619.397584160917,13619.397584160917,-216.58916516494102,-216.58916516494102,-216.58916516494102,14.000893595803543,14.000893595803543,14.000893595803543,-230.59005876074457,-230.59005876074457,-230.59005876074457,0.0,0.0,0.0,13402.808418995975
2023-03-16,13619.30140273214,12141.647622369754,14691.936934015494,13619.30140273214,13619.30140273214,-154.28495207245558,-154.28495207245558,-154.28495207245558,80.9105129805918,80.9105129805918,80.9105129805918,-235.1954650530474,-235.1954650530474,-235.1954650530474,0.0,0.0,0.0,13465.016450659685
2023-03-17,13619.205221303366,11980.332054830358,14653.129620128602,13619.205221303366,13619.205221303366,-197.7258727132532,-197.7258727132532,-197.7258727132532,38.071969625747215,38.071969625747215,38.071969625747215,-235.7978423390004,-235.7978423390004,-235.7978423390004,0.0,0.0,0.0,13421.479348590112
2023-03-18,13619.109039874591,11929.575710190351,14538.490637256984,13619.109039874591,13619.109039874591,-347.1068648551609,-347.1068648551609,-347.1068648551609,-114.61800122524089,-114.61800122524089,-114.61800122524089,-232.48886362992008,-232.48886362992008,-232.48886362992008,0.0,0.0,0.0,13272.00217501943
2023-03-19,13619.012858445816,12161.085117772864,14635.038360922059,13619.012858445816,13619.012858445816,-190.4359332851685,-190.4359332851685,-190.4359332851685,35.01398845772974,35.01398845772974,35.01398845772974,-225.44992174289823,-225.44992174289823,-225.44992174289823,0.0,0.0,0.0,13428.576925160647
2023-03-20,13618.91667701704,12000.83480472556,14530.377272470361,13618.91667701704,13618.91667701704,-351.3798613069868,-351.3798613069868,-351.3798613069868,-136.43076967898045,-136.43076967898045,-136.43076967898045,-214.94909162800636,-214.94909162800636,-214.94909162800636,0.0,0.0,0.0,13267.536815710053
2023-03-21,13618.855005466246,12179.01658802481,14779.178858581694,13618.855005466246,13618.855005466246,-118.28452273708733,-118.28452273708733,-118.28452273708733,83.05140624532514,83.05140624532514,83.05140624532514,-201.33592898241247,-201.33592898241247,-201.33592898241247,0.0,0.0,0.0,13500.57048272916
2023-03-22,13618.793333915452,12117.01264944567,14705.506593774373,13618.793333915452,13618.793333915452,-171.03329117733549,-171.03329117733549,-171.03329117733549,14.000893595782832,14.000893595782832,14.000893595782832,-185.03418477311828,-185.03418477311828,-185.03418477311828,0.0,0.0,0.0,13447.760042738117
2023-03-23,13618.731662364657,12194.055332894583,14726.844112766497,13618.731662364657,13618.731662364657,-85.62205791008863,-85.62205791008863,-85.62205791008863,80.91051298109694,80.91051298109694,80.91051298109694,-166.53257089118557,-166.53257089118557,-166.53257089118557,0.0,0.0,0.0,13533.109604454568
2023-03-24,13618.669990813863,12211.213300658186,14876.912689467235,13618.669990813863,13618.669990813863,-108.30179603939855,-108.30179603939855,-108.30179603939855,38.07196962518747,38.07196962518747,38.07196962518747,-146.37376566458602,-146.37376566458602,-146.37376566458602,0.0,0.0,0.0,13510.368194774464
2023-03-25,13618.608319263069,12120.293139020398,14829.670211368777,13618.608319263069,13618.608319263069,-239.75989909083552,-239.75989909083552,-239.75989909083552,-114.61800122537323,-114.61800122537323,-114.61800122537323,-125.14189786546228,-125.14189786546228,-125.14189786546228,0.0,0.0,0.0,13378.848420172233
2023-03-26,13618.546647712274,12202.200332211145,14816.272036700224,13618.546647712274,13618.546647712274,-68.43480425602439,-68.43480425602439,-68.43480425602439,35.01398845755727,35.01398845755727,35.01398845755727,-103.44879271358164,-103.44879271358164,-103.44879271358164,0.0,0.0,0.0,13550.111843456249
2023-03-27,13618.48497616148,12198.068222090935,14697.72263283754,13618.48497616148,13618.48497616148,-218.3500715457906,-218.3500715457906,-218.3500715457906,-136.43076967912359,-136.43076967912359,-136.43076967912359,-81.91930186666701,-81.91930186666701,-81.91930186666701,0.0,0.0,0.0,13400.13490461569
2023-03-28,13618.423304610686,12356.522561313435,14974.444415398271,13618.423304610686,13618.423304610686,21.875335942172274,21.875335942172274,21.875335942172274,83.05140624528674,83.05140624528674,83.05140624528674,-61.17607030311447,-61.17607030311447,-61.17607030311447,0.0,0.0,0.0,13640.298640552857
2023-03-29,13618.361633059892,12375.933353260714,14834.259584614154,13618.361633059892,13618.361633059892,-27.823221730311722,-27.823221730311722,-27.823221730311722,14.00089359536237,14.00089359536237,14.00089359536237,-41.82411532567409,-41.82411532567409,-41.82411532567409,0.0,0.0,0.0,13590.53841132958
2023-03-30,13618.299961509098,12305.239596321788,14928.14876013404,13618.299961509098,13618.299961509098,56.47490714352376,56.47490714352376,56.47490714352376,80.91051298037617,80.91051298037617,80.91051298037617,-24.435605836852414,-24.435605836852414,-24.435605836852414,0.0,0.0,0.0,13674.774868652621
2023-03-31,13618.238289958303,12418.638577634336,14878.744894844082,13618.238289958303,13618.238289958303,28.53673663156219,28.53673663156219,28.53673663156219,38.07196962593842,38.07196962593842,38.07196962593842,-9.535232994376234,-9.535232994376234,-9.535232994376234,0.0,0.0,0.0,13646.775026589865
2023-04-01,13618.17661840751,12209.461331351798,14755.872617274399,13618.17661840751,13618.17661840751,-112.20455726891083,-112.20455726891083,-112.20455726891083,-114.61800122550555,-114.61800122550555,-114.61800122550555,2.4134439565947123,2.4134439565947123,2.4134439565947123,0.0,0.0,0.0,13505.972061138598
2023-04-02,13618.114946856715,12357.365033418182,14959.570043269903,13618.114946856715,13618.114946856715,46.03429895831798,46.03429895831798,46.03429895831798,35.013988457591545,35.013988457591545,35.013988457591545,11.02031050072644,11.02031050072644,11.02031050072644,0.0,0.0,0.0,13664.149245815033
2023-04-03,13618.05327530592,12194.095363026141,14792.727408587529,13618.05327530592,13618.05327530592,-120.45143986511832,-120.45143986511832,-120.45143986511832,-136.4307696790874,-136.4307696790874,-136.4307696790874,15.979329813969082,15.979329813969082,15.979329813969082,0.0,0.0,0.0,13497.6018354408
2023-04-04,13617.991603755127,12331.582417922504,14954.70810942936,13617.991603755127,13617.991603755127,100.12860081174136,100.12860081174136,100.12860081174136,83.05140624561886,83.05140624561886,83.05140624561886,17.0771945661225,17.0771945661225,17.0771945661225,0.0,0.0,0.0,13718.120204566869
2023-04-05,13617.929932204332,12313.230143322766,14912.249965043868,13617.929932204332,13617.929932204332,28.200635774657464,28.200635774657464,28.200635774657464,14.000893595530735,14.000893595530735,14.000893595530735,14.19974217912673,14.19974217912673,14.19974217912673,0.0,0.0,0.0,13646.13056797899
2023-04-06,13617.868260653539,12332.589610478113,14961.2669935097,13617.868260653539,13617.868260653539,88.24644472312914,88.24644472312914,88.24644472312914,80.9105129808813,80.9105129808813,80.9105129808813,7.335931742247841,7.335931742247841,7.335931742247841,0.0,0.0,0.0,13706.114705376667
2023-04-07,13617.806589102744,12315.125241379106,14940.299143943776,13617.806589102744,13617.806589102744,34.651210371921664,34.651210371921664,34.651210371921664,38.071969625673766,38.071969625673766,38.071969625673766,-3.420759253752108,-3.420759253752108,-3.420759253752108,0.0,0.0,0.0,13652.457799474665
2023-04-08,13617.744917551949,12217.543991679477,14788.004670971422,13617.744917551949,13617.744917551949,-132.49159657144486,-132.49159657144486,-132.49159657144486,-114.6180012256379,-114.6180012256379,-114.6180012256379,-17.873595345806955,-17.873595345806955,-17.873595345806955,0.0,0.0,0.0,13485.253320980504
2023-04-09,13617.683246001156,12316.967165785982,14959.524520524425,13617.683246001156,13617.683246001156,-0.7125211284953471,-0.7125211284953471,-0.7125211284953471,35.01398845764747,35.01398845764747,35.01398845764747,-35.72650958614281,-35.72650958614281,-35.72650958614281,0.0,0.0,0.0,13616.97072487266
2023-04-10,13617.62157445036,12136.517989488457,14709.139726299923,13617.62157445036,13617.62157445036,-193.02140510324062,-193.02140510324062,-193.02140510324062,-136.43076967913012,-136.43076967913012,-136.43076967913012,-56.5906354241105,-56.5906354241105,-56.5906354241105,0.0,0.0,0.0,13424.60016934712
2023-04-11,13617.559902899566,12361.558791732865,14854.544172060856,13617.559902899566,13617.559902899566,3.058092114881084,3.058092114881084,3.058092114881084,83.05140624520989,83.05140624520989,83.05140624520989,-79.99331413032881,-79.99331413032881,-79.99331413032881,0.0,0.0,0.0,13620.617995014447
2023-04-12,13617.49823134877,12241.457629957891,14781.027476468444,13617.49823134877,13617.49823134877,-91.38848737649077,-91.38848737649077,-91.38848737649077,14.000893595699122,14.000893595699122,14.000893595699122,-105.38938097218988,-105.38938097218988,-105.38938097218988,0.0,0.0,0.0,13526.10974397228
2023-04-13,13617.440136994619,12371.914785450906,14879.261151368692,13617.440136994619,13617.440136994619,-51.26395750657047,-51.26395750657047,-51.26395750657047,80.91051298000554,80.91051298000554,80.91051298000554,-132.17447048657598,-132.17447048657598,-132.17447048657598,0.0,0.0,0.0,13566.17617948805
2023-04-14,13617.382042640467,12224.413505024888,14883.475529052163,13617.382042640467,13617.382042640467,-121.62805454859779,-121.62805454859779,-121.62805454859779,38.07196962576936,38.07196962576936,38.07196962576936,-159.70002417436714,-159.70002417436714,-159.70002417436714,0.0,0.0,0.0,13495.75398809187
2023-04-15,13617.323948286315,12042.289682123688,14592.631750374478,13617.323948286315,13617.323948286315,-301.9076356202032,-301.9076356202032,-301.9076356202032,-114.6180012252798,-114.6180012252798,-114.6180012252798,-187.2896343949234,-187.2896343949234,-187.2896343949234,0.0,0.0,0.0,13315.416312666111
2023-04-16,13617.265853932164,12063.33054399911,14792.477859678855,13617.265853932164,13617.265853932164,-179.242329161833,-179.242329161833,-179.242329161833,35.01398845770339,35.01398845770339,35.01398845770339,-214.25631761953642,-214.25631761953642,-214.25631761953642,0.0,0.0,0.0,13438.023524770331
